"","Year","Species","Total_strandings","Richness","Total_events","Population","Storms","Max_K_index","Organisations","Max_SST","NAO_index"
"1435",1964,"Globicephala melas",2,9,35,54.07,1,7,3,15.14424998,-1.04
"1436",1964,"Grampus griseus",3,9,35,54.07,1,7,3,15.14424998,-1.04
"1437",1964,"Hyperoodon ampullatus",2,9,35,54.07,1,7,3,15.14424998,-1.04
"1438",1964,"Kogia breviceps",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1439",1964,"Kogia sima",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1440",1964,"Lagenodelphis hosei",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1441",1964,"Lagenorhynchus acutus",1,9,35,54.07,1,7,3,15.14424998,-1.04
"1442",1964,"Lagenorhynchus albirostris",8,9,35,54.07,1,7,3,15.14424998,-1.04
"1443",1964,"Megaptera novaeangliae",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1444",1964,"Mesoplodon bidens",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1445",1964,"Mesoplodon densirostris",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1446",1964,"Mesoplodon europaeus",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1447",1964,"Mesoplodon mirus",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1448",1964,"Monodon monoceros",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1449",1964,"Orcinus orca",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1450",1964,"Peponocephala electra",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1451",1964,"Phocoena phocoena",17,9,35,54.07,1,7,3,15.14424998,-1.04
"1452",1964,"Physeter macrocephalus",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1453",1964,"Pseudorca crassidens",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1454",1964,"Stenella coeruleoalba",0,9,35,54.07,1,7,3,15.14424998,-1.04
"1455",1964,"Tursiops truncatus",4,9,35,54.07,1,7,3,15.14424998,-1.04
"1456",1964,"Ziphius cavirostris",3,9,35,54.07,1,7,3,15.14424998,-1.04
"1457",1965,"Balaenoptera acutorostrata",2,8,37,54.43,1,6,3,14.8142566,-1.77
"1458",1965,"Balaenoptera borealis",1,8,37,54.43,1,6,3,14.8142566,-1.77
"1459",1965,"Balaenoptera musculus",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1460",1965,"Balaenoptera physalus",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1461",1965,"Delphinapterus leucas",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1462",1965,"Delphinus delphis",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1463",1965,"Globicephala melas",64,8,37,54.43,1,6,3,14.8142566,-1.77
"1464",1965,"Grampus griseus",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1465",1965,"Hyperoodon ampullatus",3,8,37,54.43,1,6,3,14.8142566,-1.77
"1466",1965,"Kogia breviceps",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1467",1965,"Kogia sima",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1468",1965,"Lagenodelphis hosei",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1469",1965,"Lagenorhynchus acutus",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1470",1965,"Lagenorhynchus albirostris",6,8,37,54.43,1,6,3,14.8142566,-1.77
"1471",1965,"Megaptera novaeangliae",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1472",1965,"Mesoplodon bidens",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1473",1965,"Mesoplodon densirostris",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1474",1965,"Mesoplodon europaeus",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1475",1965,"Mesoplodon mirus",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1476",1965,"Monodon monoceros",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1477",1965,"Orcinus orca",2,8,37,54.43,1,6,3,14.8142566,-1.77
"1478",1965,"Peponocephala electra",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1479",1965,"Phocoena phocoena",14,8,37,54.43,1,6,3,14.8142566,-1.77
"1480",1965,"Physeter macrocephalus",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1481",1965,"Pseudorca crassidens",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1482",1965,"Stenella coeruleoalba",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1483",1965,"Tursiops truncatus",9,8,37,54.43,1,6,3,14.8142566,-1.77
"1484",1965,"Ziphius cavirostris",0,8,37,54.43,1,6,3,14.8142566,-1.77
"1485",1966,"Balaenoptera acutorostrata",2,12,35,54.74,0,8,3,15.31595182,-2.54
"1486",1966,"Balaenoptera borealis",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1487",1966,"Balaenoptera musculus",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1488",1966,"Balaenoptera physalus",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1489",1966,"Delphinapterus leucas",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1490",1966,"Delphinus delphis",1,12,35,54.74,0,8,3,15.31595182,-2.54
"1491",1966,"Globicephala melas",4,12,35,54.74,0,8,3,15.31595182,-2.54
"1492",1966,"Grampus griseus",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1493",1966,"Hyperoodon ampullatus",1,12,35,54.74,0,8,3,15.31595182,-2.54
"1494",1966,"Kogia breviceps",1,12,35,54.74,0,8,3,15.31595182,-2.54
"1495",1966,"Kogia sima",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1496",1966,"Lagenodelphis hosei",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1497",1966,"Lagenorhynchus acutus",2,12,35,54.74,0,8,3,15.31595182,-2.54
"1498",1966,"Lagenorhynchus albirostris",2,12,35,54.74,0,8,3,15.31595182,-2.54
"1499",1966,"Megaptera novaeangliae",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1500",1966,"Mesoplodon bidens",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1501",1966,"Mesoplodon densirostris",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1502",1966,"Mesoplodon europaeus",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1503",1966,"Mesoplodon mirus",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1504",1966,"Monodon monoceros",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1505",1966,"Orcinus orca",3,12,35,54.74,0,8,3,15.31595182,-2.54
"1506",1966,"Peponocephala electra",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1507",1966,"Phocoena phocoena",17,12,35,54.74,0,8,3,15.31595182,-2.54
"1508",1966,"Physeter macrocephalus",1,12,35,54.74,0,8,3,15.31595182,-2.54
"1509",1966,"Pseudorca crassidens",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1510",1966,"Stenella coeruleoalba",0,12,35,54.74,0,8,3,15.31595182,-2.54
"1511",1966,"Tursiops truncatus",2,12,35,54.74,0,8,3,15.31595182,-2.54
"1512",1966,"Ziphius cavirostris",1,12,35,54.74,0,8,3,15.31595182,-2.54
"1513",1967,"Balaenoptera acutorostrata",1,12,38,55.07,3,9,3,15.77288144,1.67
"1514",1967,"Balaenoptera borealis",0,12,38,55.07,3,9,3,15.77288144,1.67
"1515",1967,"Balaenoptera musculus",0,12,38,55.07,3,9,3,15.77288144,1.67
"1516",1967,"Balaenoptera physalus",0,12,38,55.07,3,9,3,15.77288144,1.67
"1517",1967,"Delphinapterus leucas",0,12,38,55.07,3,9,3,15.77288144,1.67
"1518",1967,"Delphinus delphis",2,12,38,55.07,3,9,3,15.77288144,1.67
"1519",1967,"Globicephala melas",2,12,38,55.07,3,9,3,15.77288144,1.67
"1520",1967,"Grampus griseus",1,12,38,55.07,3,9,3,15.77288144,1.67
"1521",1967,"Hyperoodon ampullatus",1,12,38,55.07,3,9,3,15.77288144,1.67
"1522",1967,"Kogia breviceps",0,12,38,55.07,3,9,3,15.77288144,1.67
"1523",1967,"Kogia sima",0,12,38,55.07,3,9,3,15.77288144,1.67
"1524",1967,"Lagenodelphis hosei",0,12,38,55.07,3,9,3,15.77288144,1.67
"1525",1967,"Lagenorhynchus acutus",10,12,38,55.07,3,9,3,15.77288144,1.67
"1526",1967,"Lagenorhynchus albirostris",1,12,38,55.07,3,9,3,15.77288144,1.67
"1527",1967,"Megaptera novaeangliae",0,12,38,55.07,3,9,3,15.77288144,1.67
"1528",1967,"Mesoplodon bidens",2,12,38,55.07,3,9,3,15.77288144,1.67
"1529",1967,"Mesoplodon densirostris",0,12,38,55.07,3,9,3,15.77288144,1.67
"1530",1967,"Mesoplodon europaeus",0,12,38,55.07,3,9,3,15.77288144,1.67
"1531",1967,"Mesoplodon mirus",1,12,38,55.07,3,9,3,15.77288144,1.67
"1532",1967,"Monodon monoceros",0,12,38,55.07,3,9,3,15.77288144,1.67
"1533",1967,"Orcinus orca",0,12,38,55.07,3,9,3,15.77288144,1.67
"1534",1967,"Peponocephala electra",0,12,38,55.07,3,9,3,15.77288144,1.67
"1535",1967,"Phocoena phocoena",10,12,38,55.07,3,9,3,15.77288144,1.67
"1536",1967,"Physeter macrocephalus",3,12,38,55.07,3,9,3,15.77288144,1.67
"1537",1967,"Pseudorca crassidens",0,12,38,55.07,3,9,3,15.77288144,1.67
"1538",1967,"Stenella coeruleoalba",0,12,38,55.07,3,9,3,15.77288144,1.67
"1539",1967,"Tursiops truncatus",5,12,38,55.07,3,9,3,15.77288144,1.67
"1540",1967,"Ziphius cavirostris",3,12,38,55.07,3,9,3,15.77288144,1.67
"1541",1968,"Balaenoptera acutorostrata",1,12,29,55.28,1,8,3,15.81184271,-2.97
"1542",1968,"Balaenoptera borealis",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1543",1968,"Balaenoptera musculus",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1544",1968,"Balaenoptera physalus",1,12,29,55.28,1,8,3,15.81184271,-2.97
"1545",1968,"Delphinapterus leucas",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1546",1968,"Delphinus delphis",2,12,29,55.28,1,8,3,15.81184271,-2.97
"1547",1968,"Globicephala melas",16,12,29,55.28,1,8,3,15.81184271,-2.97
"1548",1968,"Grampus griseus",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1549",1968,"Hyperoodon ampullatus",1,12,29,55.28,1,8,3,15.81184271,-2.97
"1550",1968,"Kogia breviceps",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1551",1968,"Kogia sima",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1552",1968,"Lagenodelphis hosei",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1553",1968,"Lagenorhynchus acutus",3,12,29,55.28,1,8,3,15.81184271,-2.97
"1554",1968,"Lagenorhynchus albirostris",9,12,29,55.28,1,8,3,15.81184271,-2.97
"1555",1968,"Megaptera novaeangliae",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1556",1968,"Mesoplodon bidens",4,12,29,55.28,1,8,3,15.81184271,-2.97
"1557",1968,"Mesoplodon densirostris",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1558",1968,"Mesoplodon europaeus",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1559",1968,"Mesoplodon mirus",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1560",1968,"Monodon monoceros",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1561",1968,"Orcinus orca",3,12,29,55.28,1,8,3,15.81184271,-2.97
"1562",1968,"Peponocephala electra",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1563",1968,"Phocoena phocoena",8,12,29,55.28,1,8,3,15.81184271,-2.97
"1564",1968,"Physeter macrocephalus",1,12,29,55.28,1,8,3,15.81184271,-2.97
"1565",1968,"Pseudorca crassidens",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1566",1968,"Stenella coeruleoalba",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1567",1968,"Tursiops truncatus",2,12,29,55.28,1,8,3,15.81184271,-2.97
"1568",1968,"Ziphius cavirostris",0,12,29,55.28,1,8,3,15.81184271,-2.97
"1569",1969,"Balaenoptera acutorostrata",5,11,26,55.53,1,8,3,16.24988897,-2.58
"1570",1969,"Balaenoptera borealis",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1571",1969,"Balaenoptera musculus",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1572",1969,"Balaenoptera physalus",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1573",1969,"Delphinapterus leucas",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1574",1969,"Delphinus delphis",3,11,26,55.53,1,8,3,16.24988897,-2.58
"1575",1969,"Globicephala melas",3,11,26,55.53,1,8,3,16.24988897,-2.58
"1576",1969,"Grampus griseus",1,11,26,55.53,1,8,3,16.24988897,-2.58
"1577",1969,"Hyperoodon ampullatus",2,11,26,55.53,1,8,3,16.24988897,-2.58
"1578",1969,"Kogia breviceps",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1579",1969,"Kogia sima",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1580",1969,"Lagenodelphis hosei",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1581",1969,"Lagenorhynchus acutus",1,11,26,55.53,1,8,3,16.24988897,-2.58
"1582",1969,"Lagenorhynchus albirostris",1,11,26,55.53,1,8,3,16.24988897,-2.58
"1583",1969,"Megaptera novaeangliae",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1584",1969,"Mesoplodon bidens",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1585",1969,"Mesoplodon densirostris",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1586",1969,"Mesoplodon europaeus",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1587",1969,"Mesoplodon mirus",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1588",1969,"Monodon monoceros",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1589",1969,"Orcinus orca",1,11,26,55.53,1,8,3,16.24988897,-2.58
"1590",1969,"Peponocephala electra",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1591",1969,"Phocoena phocoena",5,11,26,55.53,1,8,3,16.24988897,-2.58
"1592",1969,"Physeter macrocephalus",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1593",1969,"Pseudorca crassidens",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1594",1969,"Stenella coeruleoalba",0,11,26,55.53,1,8,3,16.24988897,-2.58
"1595",1969,"Tursiops truncatus",1,11,26,55.53,1,8,3,16.24988897,-2.58
"1596",1969,"Ziphius cavirostris",3,11,26,55.53,1,8,3,16.24988897,-2.58
"1597",1970,"Balaenoptera acutorostrata",2,10,38,55.41,0,9,3,15.17286587,-1.08
"1598",1970,"Balaenoptera borealis",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1599",1970,"Balaenoptera musculus",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1600",1970,"Balaenoptera physalus",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1601",1970,"Delphinapterus leucas",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1602",1970,"Delphinus delphis",5,10,38,55.41,0,9,3,15.17286587,-1.08
"1603",1970,"Globicephala melas",4,10,38,55.41,0,9,3,15.17286587,-1.08
"1604",1970,"Grampus griseus",3,10,38,55.41,0,9,3,15.17286587,-1.08
"1605",1970,"Hyperoodon ampullatus",2,10,38,55.41,0,9,3,15.17286587,-1.08
"1606",1970,"Kogia breviceps",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1607",1970,"Kogia sima",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1608",1970,"Lagenodelphis hosei",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1609",1970,"Lagenorhynchus acutus",1,10,38,55.41,0,9,3,15.17286587,-1.08
"1610",1970,"Lagenorhynchus albirostris",6,10,38,55.41,0,9,3,15.17286587,-1.08
"1611",1970,"Megaptera novaeangliae",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1612",1970,"Mesoplodon bidens",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1613",1970,"Mesoplodon densirostris",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1614",1970,"Mesoplodon europaeus",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1615",1970,"Mesoplodon mirus",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1616",1970,"Monodon monoceros",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1617",1970,"Orcinus orca",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1618",1970,"Peponocephala electra",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1619",1970,"Phocoena phocoena",11,10,38,55.41,0,9,3,15.17286587,-1.08
"1620",1970,"Physeter macrocephalus",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1621",1970,"Pseudorca crassidens",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1622",1970,"Stenella coeruleoalba",0,10,38,55.41,0,9,3,15.17286587,-1.08
"1623",1970,"Tursiops truncatus",3,10,38,55.41,0,9,3,15.17286587,-1.08
"1624",1970,"Ziphius cavirostris",2,10,38,55.41,0,9,3,15.17286587,-1.08
"1625",1971,"Balaenoptera acutorostrata",4,9,23,55.6,0,8,3,15.59903996,-0.08
"1626",1971,"Balaenoptera borealis",1,9,23,55.6,0,8,3,15.59903996,-0.08
"1627",1971,"Balaenoptera musculus",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1628",1971,"Balaenoptera physalus",2,9,23,55.6,0,8,3,15.59903996,-0.08
"1629",1971,"Delphinapterus leucas",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1630",1971,"Delphinus delphis",2,9,23,55.6,0,8,3,15.59903996,-0.08
"1631",1971,"Globicephala melas",4,9,23,55.6,0,8,3,15.59903996,-0.08
"1632",1971,"Grampus griseus",1,9,23,55.6,0,8,3,15.59903996,-0.08
"1633",1971,"Hyperoodon ampullatus",1,9,23,55.6,0,8,3,15.59903996,-0.08
"1634",1971,"Kogia breviceps",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1635",1971,"Kogia sima",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1636",1971,"Lagenodelphis hosei",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1637",1971,"Lagenorhynchus acutus",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1638",1971,"Lagenorhynchus albirostris",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1639",1971,"Megaptera novaeangliae",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1640",1971,"Mesoplodon bidens",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1641",1971,"Mesoplodon densirostris",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1642",1971,"Mesoplodon europaeus",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1643",1971,"Mesoplodon mirus",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1644",1971,"Monodon monoceros",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1645",1971,"Orcinus orca",1,9,23,55.6,0,8,3,15.59903996,-0.08
"1646",1971,"Peponocephala electra",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1647",1971,"Phocoena phocoena",7,9,23,55.6,0,8,3,15.59903996,-0.08
"1648",1971,"Physeter macrocephalus",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1649",1971,"Pseudorca crassidens",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1650",1971,"Stenella coeruleoalba",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1651",1971,"Tursiops truncatus",1,9,23,55.6,0,8,3,15.59903996,-0.08
"1652",1971,"Ziphius cavirostris",0,9,23,55.6,0,8,3,15.59903996,-0.08
"1653",1972,"Balaenoptera acutorostrata",3,9,28,55.79,1,9,3,15.09533943,2.05
"1654",1972,"Balaenoptera borealis",0,9,28,55.79,1,9,3,15.09533943,2.05
"1655",1972,"Balaenoptera musculus",0,9,28,55.79,1,9,3,15.09533943,2.05
"1656",1972,"Balaenoptera physalus",0,9,28,55.79,1,9,3,15.09533943,2.05
"1657",1972,"Delphinapterus leucas",0,9,28,55.79,1,9,3,15.09533943,2.05
"1658",1972,"Delphinus delphis",4,9,28,55.79,1,9,3,15.09533943,2.05
"1659",1972,"Globicephala melas",1,9,28,55.79,1,9,3,15.09533943,2.05
"1660",1972,"Grampus griseus",0,9,28,55.79,1,9,3,15.09533943,2.05
"1661",1972,"Hyperoodon ampullatus",3,9,28,55.79,1,9,3,15.09533943,2.05
"1662",1972,"Kogia breviceps",0,9,28,55.79,1,9,3,15.09533943,2.05
"1663",1972,"Kogia sima",0,9,28,55.79,1,9,3,15.09533943,2.05
"1664",1972,"Lagenodelphis hosei",0,9,28,55.79,1,9,3,15.09533943,2.05
"1665",1972,"Lagenorhynchus acutus",0,9,28,55.79,1,9,3,15.09533943,2.05
"1666",1972,"Lagenorhynchus albirostris",5,9,28,55.79,1,9,3,15.09533943,2.05
"1667",1972,"Megaptera novaeangliae",0,9,28,55.79,1,9,3,15.09533943,2.05
"1668",1972,"Mesoplodon bidens",2,9,28,55.79,1,9,3,15.09533943,2.05
"1669",1972,"Mesoplodon densirostris",0,9,28,55.79,1,9,3,15.09533943,2.05
"1670",1972,"Mesoplodon europaeus",0,9,28,55.79,1,9,3,15.09533943,2.05
"1671",1972,"Mesoplodon mirus",1,9,28,55.79,1,9,3,15.09533943,2.05
"1672",1972,"Monodon monoceros",0,9,28,55.79,1,9,3,15.09533943,2.05
"1673",1972,"Orcinus orca",1,9,28,55.79,1,9,3,15.09533943,2.05
"1674",1972,"Peponocephala electra",0,9,28,55.79,1,9,3,15.09533943,2.05
"1675",1972,"Phocoena phocoena",6,9,28,55.79,1,9,3,15.09533943,2.05
"1676",1972,"Physeter macrocephalus",1,9,28,55.79,1,9,3,15.09533943,2.05
"1677",1972,"Pseudorca crassidens",0,9,28,55.79,1,9,3,15.09533943,2.05
"1678",1972,"Stenella coeruleoalba",0,9,28,55.79,1,9,3,15.09533943,2.05
"1679",1972,"Tursiops truncatus",2,9,28,55.79,1,9,3,15.09533943,2.05
"1680",1972,"Ziphius cavirostris",0,9,28,55.79,1,9,3,15.09533943,2.05
"1681",1973,"Balaenoptera acutorostrata",4,11,40,55.91,3,8,4,15.49642147,0.27
"1682",1973,"Balaenoptera borealis",0,11,40,55.91,3,8,4,15.49642147,0.27
"1683",1973,"Balaenoptera musculus",0,11,40,55.91,3,8,4,15.49642147,0.27
"1684",1973,"Balaenoptera physalus",0,11,40,55.91,3,8,4,15.49642147,0.27
"1685",1973,"Delphinapterus leucas",0,11,40,55.91,3,8,4,15.49642147,0.27
"1686",1973,"Delphinus delphis",6,11,40,55.91,3,8,4,15.49642147,0.27
"1687",1973,"Globicephala melas",7,11,40,55.91,3,8,4,15.49642147,0.27
"1688",1973,"Grampus griseus",2,11,40,55.91,3,8,4,15.49642147,0.27
"1689",1973,"Hyperoodon ampullatus",1,11,40,55.91,3,8,4,15.49642147,0.27
"1690",1973,"Kogia breviceps",0,11,40,55.91,3,8,4,15.49642147,0.27
"1691",1973,"Kogia sima",0,11,40,55.91,3,8,4,15.49642147,0.27
"1692",1973,"Lagenodelphis hosei",0,11,40,55.91,3,8,4,15.49642147,0.27
"1693",1973,"Lagenorhynchus acutus",2,11,40,55.91,3,8,4,15.49642147,0.27
"1694",1973,"Lagenorhynchus albirostris",0,11,40,55.91,3,8,4,15.49642147,0.27
"1695",1973,"Megaptera novaeangliae",0,11,40,55.91,3,8,4,15.49642147,0.27
"1696",1973,"Mesoplodon bidens",0,11,40,55.91,3,8,4,15.49642147,0.27
"1697",1973,"Mesoplodon densirostris",0,11,40,55.91,3,8,4,15.49642147,0.27
"1698",1973,"Mesoplodon europaeus",0,11,40,55.91,3,8,4,15.49642147,0.27
"1699",1973,"Mesoplodon mirus",0,11,40,55.91,3,8,4,15.49642147,0.27
"1700",1973,"Monodon monoceros",0,11,40,55.91,3,8,4,15.49642147,0.27
"1701",1973,"Orcinus orca",2,11,40,55.91,3,8,4,15.49642147,0.27
"1702",1973,"Peponocephala electra",0,11,40,55.91,3,8,4,15.49642147,0.27
"1703",1973,"Phocoena phocoena",9,11,40,55.91,3,8,4,15.49642147,0.27
"1704",1973,"Physeter macrocephalus",2,11,40,55.91,3,8,4,15.49642147,0.27
"1705",1973,"Pseudorca crassidens",0,11,40,55.91,3,8,4,15.49642147,0.27
"1706",1973,"Stenella coeruleoalba",0,11,40,55.91,3,8,4,15.49642147,0.27
"1707",1973,"Tursiops truncatus",4,11,40,55.91,3,8,4,15.49642147,0.27
"1708",1973,"Ziphius cavirostris",1,11,40,55.91,3,8,4,15.49642147,0.27
"1709",1974,"Balaenoptera acutorostrata",1,8,52,55.93,3,8,4,15.51912764,2.18
"1710",1974,"Balaenoptera borealis",0,8,52,55.93,3,8,4,15.51912764,2.18
"1711",1974,"Balaenoptera musculus",0,8,52,55.93,3,8,4,15.51912764,2.18
"1712",1974,"Balaenoptera physalus",0,8,52,55.93,3,8,4,15.51912764,2.18
"1713",1974,"Delphinapterus leucas",0,8,52,55.93,3,8,4,15.51912764,2.18
"1714",1974,"Delphinus delphis",5,8,52,55.93,3,8,4,15.51912764,2.18
"1715",1974,"Globicephala melas",15,8,52,55.93,3,8,4,15.51912764,2.18
"1716",1974,"Grampus griseus",0,8,52,55.93,3,8,4,15.51912764,2.18
"1717",1974,"Hyperoodon ampullatus",0,8,52,55.93,3,8,4,15.51912764,2.18
"1718",1974,"Kogia breviceps",0,8,52,55.93,3,8,4,15.51912764,2.18
"1719",1974,"Kogia sima",0,8,52,55.93,3,8,4,15.51912764,2.18
"1720",1974,"Lagenodelphis hosei",0,8,52,55.93,3,8,4,15.51912764,2.18
"1721",1974,"Lagenorhynchus acutus",5,8,52,55.93,3,8,4,15.51912764,2.18
"1722",1974,"Lagenorhynchus albirostris",4,8,52,55.93,3,8,4,15.51912764,2.18
"1723",1974,"Megaptera novaeangliae",0,8,52,55.93,3,8,4,15.51912764,2.18
"1724",1974,"Mesoplodon bidens",0,8,52,55.93,3,8,4,15.51912764,2.18
"1725",1974,"Mesoplodon densirostris",0,8,52,55.93,3,8,4,15.51912764,2.18
"1726",1974,"Mesoplodon europaeus",0,8,52,55.93,3,8,4,15.51912764,2.18
"1727",1974,"Mesoplodon mirus",0,8,52,55.93,3,8,4,15.51912764,2.18
"1728",1974,"Monodon monoceros",0,8,52,55.93,3,8,4,15.51912764,2.18
"1729",1974,"Orcinus orca",0,8,52,55.93,3,8,4,15.51912764,2.18
"1730",1974,"Peponocephala electra",0,8,52,55.93,3,8,4,15.51912764,2.18
"1731",1974,"Phocoena phocoena",19,8,52,55.93,3,8,4,15.51912764,2.18
"1732",1974,"Physeter macrocephalus",4,8,52,55.93,3,8,4,15.51912764,2.18
"1733",1974,"Pseudorca crassidens",0,8,52,55.93,3,8,4,15.51912764,2.18
"1734",1974,"Stenella coeruleoalba",0,8,52,55.93,3,8,4,15.51912764,2.18
"1735",1974,"Tursiops truncatus",3,8,52,55.93,3,8,4,15.51912764,2.18
"1736",1974,"Ziphius cavirostris",0,8,52,55.93,3,8,4,15.51912764,2.18
"1737",1975,"Balaenoptera acutorostrata",2,11,37,55.89,0,7,4,16.67160654,0.01
"1738",1975,"Balaenoptera borealis",1,11,37,55.89,0,7,4,16.67160654,0.01
"1739",1975,"Balaenoptera musculus",0,11,37,55.89,0,7,4,16.67160654,0.01
"1740",1975,"Balaenoptera physalus",0,11,37,55.89,0,7,4,16.67160654,0.01
"1741",1975,"Delphinapterus leucas",0,11,37,55.89,0,7,4,16.67160654,0.01
